Review_Date,Author,Rating,Review_Title,Review,Review_Url
26 June 2002,atzimo,1," Unimaginative and Boring
","Literally anyone could write this story. Nothing is original, the effects are mostly bad, the acting is bad, the direction is bad and the music score was written by John Williams 25 years ago (if you get my meaning).",/review/rw1324742/?ref_=tt_urv
4 March 2017,zkonedog,9," Visual Awe Vaults It Even Over Book
","If you watch ""Sorcerer's Stone"" without reading the book first, there are certain narrative points that you will miss or not quite be as clear on (as usual). However, watching the movie closely following the reading experience will actually expand upon the Potter myth (I gave the first book four stars) due to this film's ability to lay the groundwork of the series in such stunning visuals and characters.",/review/rw1324742/?ref_=tt_urv
12 July 2014,tomgillespie2002,5," A gentle introduction to a captivating world
","With billions upon billions of pounds in revenue generated from book sales, film adaptations and all other mediums, and with the hysteria surrounding the series now all but gone, it seemed the perfect time to re-visit the Harry Potter film franchise. I'll state outright that I'm a fan of the books: they are hardly ground-breaking pieces of literature, but they are a meticulously crafted and widely imaginative set of novels, maturing with it's progression and with the age of it's characters and readers. The movie adaptations were consistently average, fiercely loyal to J.K. Rowling's prose but always somewhat lacking in substance.",/review/rw1324742/?ref_=tt_urv
22 January 2005,mjw2305,8," Good Family Fantasy
","In the first outing for Harry Potter, he learns of his descent from a magical background and enrols at the school of witchcraft and wizardry 'Hogwarts'",/review/rw1324742/?ref_=tt_urv
26 December 2014,SusieSalmonLikeTheFish,9," More addictive to watch than you'd expect
","My sister and I, back when I was ten, wouldn't even go near anything Harry Potter-related, despite its immense popularity at the time; we'd call Harry Potter ""Hairy Pothead"" and laugh at the nerdy glasses he wore on the book and DVD covers. Anyway, recently we decided it was time to see what made Harry Potter fans so raving mad over a little boy with superpowers and a geeky school uniform, and it was a nerdy children's movie but not nearly as bad as we thought! The main character, Harry, is a seemingly average boy living in the U.K. with his aunt, uncle, and spoiled overweight cousin, Dudley (great name choice). When Harry begins discovering strange powers in himself, his aunt and uncle do everything in THEIR power to keep the truth a secret from him, but when Harry finds out he's a wizard and is given an invite to a secluded boarding school for wizards and witches, he eagerly accepts, wanting to be with kids like himself. From there he picks up two misfit friends, meets a snotty rival with way too much gel in his bleached hair, and meets a variety of teachers, including a perverse, hawk-like old guy with emo hair and a hooked nose.",/review/rw1324742/?ref_=tt_urv
24 December 2001,mentalcritic,1," I outgrew this film and its source material when I was a fetus
","My sister, bless her heart, used to work in a bookstore, and brought the novel this turkey is based upon home one day. After everyone else in my family had read it, I decided to give it a go because I had little better to do at the time. I wound up throwing the book across the room in around thirty pages, feeling that not only had my intelligence been insulted, so too had the already-persecuted-enough faiths of Wicca and its pagan relatives.",/review/rw1324742/?ref_=tt_urv
14 October 2022,jace_the_film_guy,9," Not Perfect, but Magical
","Harry Potter and the Sorcerer's Stone is not a perfect film, but it is a magical film. The franchise has been a large part of my life for most of my life. With the first book coming out when I was three years old and the first movie when I was seven, there is a special place in my heart for the Wizarding World of Harry Potter.",/review/rw1324742/?ref_=tt_urv
3 August 2003,rbverhoef,8," For entertainment it is a masterpiece
","'Harry Potter and the Sorcerer's Stone' is one of the most entertaining films I know. You can look at it and not worry about anything because you know it will all be alright. Very true to the book it reaches the same level. Daniel Radcliffe is the perfect Harry Potter, Emma Watson a great Hermione and Rupert Grint a very funny Ron Weasly. With the famous story, a great direction from 'Home Alone'-director Chris Columbus, a perfect casting and some nice special effects this is the way a movie like this has to be. Be entertained by the world of the wizards.",/review/rw1324742/?ref_=tt_urv
5 August 2014,Rickting,6," A magic filled but unimaginative adaptation
","I love the Harry Potter books because of their brilliant writing, exciting and funny moments, compelling characters and the way that I'm hooked as soon as I pick one up. They deserved to be such a phenomenon. The films? Not so much. This starts off the adaptations in OK style, and follows Harry Potter's attempts to stop the evil sorcerer who killed his parents getting a stone which will help him return to power.",/review/rw1324742/?ref_=tt_urv
3 February 2023,owenpont-70803,8," A Great Beginning...........
",This was such a brilliantly done film. Well Harry Potter is a brilliantly done franchise in general. But the Sorcerers Stone (or Philosophers Stone) is a well done beginning for this franchise. The character development in this franchise is absolutely fantastic. You get instantly attached to the main and side characters instantly. All the actors did a great job and gave funny and fun performances. The overall feel of this movie is so magical and has such a fun feel. I have never seen a movie World get you so attached more quickly then Harry Potter. Overall this film was awesome and I highly recommend it.,/review/rw1324742/?ref_=tt_urv
23 November 2003,jpozenel,1," I don't get it...
",Why all the glowing comments?  This is one lame movie.  Haven't we seen these types of special effects enough already?  The acting was lame.  The story was lame.  The pace was slow.  The scenes overly long and trite.  I was bored out of my mind.  ,/review/rw1324742/?ref_=tt_urv
25 April 2005,mOVIemAN56,9," Fantasy Adaptation Just Like The Book
","I've read every harry Potter book available and was fascinated with them. The world and characters J.K. Rowling created are marvelous, these are going to be fantasy classics in books. What about the movies?",/review/rw1324742/?ref_=tt_urv
8 May 2021,Puroo,10," Why hadn't I seen this already?
","I think I may sound like a stooge if I say this, but it is now that I have finally watched this movie. Throughout my life - school days, college, internet; I often used to see people going non-stop about Harry Potter (I think they are called Potterheads). Harry Potter this, Harry Potter that. So finally yesterday I decided to give it a try and oh my god, it's amazing! Why didn't I see it back when I had the chance to?",/review/rw1324742/?ref_=tt_urv
20 November 2001,tedg,," Hermione's Mouth
",Spoilers herein.,/review/rw1324742/?ref_=tt_urv
17 March 2003,DarthBill,2," This is some above average stuff here...
",Initially I was against this series because the kids leave such huge messes at the cinema where I work. Then I decided to rent the first movie and give it a look to see what it is the kids love about it so much. Then it hit me: it's the story of a no talent underdog who overcomes great obstacles with a little help from his friends. And who doesn't like that?,/review/rw1324742/?ref_=tt_urv
1 December 2020,gabethedinosaur,10," Chris Columbus made Harry Potter spectacular
",Columbus did a fantastic job directing the two Potter movies for use fans since 2001 2002 and producing Potter and the prisoner of Azkaban. But I will always appreciate Chris Columbus directing on Harry Potter and Percy Jackson . I hope he does another Harry Potter movie or Percy Jackson movie cause he has a better imagination like Peter Jackson.,/review/rw1324742/?ref_=tt_urv
15 December 2001,mgmax,1," Too literal, decidedly non-magical bore
","About halfway through Harry Potter 1, I considered walking out.  It's not that it was godawful, but having read the book, I knew how it all worked out-- and I had no confidence left that there would be anything the least bit interesting about how Rowling's story would be illustrated.",/review/rw1324742/?ref_=tt_urv
24 November 2001,bababear,1," Full of Sound and Fury, Signifying Nothing
","Cut about an hour out of the middle of HARRY POTTER and you'll have a pretty decent little movie.  As is, it's a bloated mess.  There's no heart to this, no characterizations.  It's just a product reel for all the special effects companies that worked on it.",/review/rw1324742/?ref_=tt_urv
29 July 2022,kingofdanerds,8," I forgot how good this film was
","What else can I say about the world of Harry Potter that hasn't been said already? After the first book came out, everyone was going crazy for Harry Potter. But then Potterheads minds were blown when in 2001, Harry Potter and the Sorcerer's Stone was released. The film was directed by Chris Columbus and stars Daniel Radcliffe, Rupert Grint, Emma Watson, John Cleese, Robbie Coltrane, Warwick Davis, Richard Griffiths, Richard Harris, Ian Hart, John Hurt, Alan Rickman, Fiona Shaw, Maggie Smith, and Julie Walters. The film was a huge success financially and critically and luckily won fans of the books over and continued with seven more films plus three spinoff films.",/review/rw1324742/?ref_=tt_urv
28 November 2001,Hitchcoc,9," Charming and Endearing!
","How sad it is to begin the reader's comments with a whining, complaining, drone against everything about this movie. Why not pick a balanced view. Good grief! Did someone poison your dog? It made it sound like this doesn't compare favorably with ""Hamburger: The Movie."" I am a over fifty years old and thought I would be pretty lukewarm to a ""kids"" movie. I have been listening for a year to kids raving about the Harry Potter books. Their eyes light up--they are enthused about a ""book."" When I went to see it, I had just read the book the night before because I like to see how they translate. The script was delightful. The characters were charming. The acting in this movie is wonderful--were you expecting Bergman? The pacing is delightful. The sets are eerie and forbidding. I thought that the wonderment of the characters was there in full force. Who did you have in mind to play Harry? Are there any actors that you approve of? Perhaps Kevin Spacy should have played Harry. How about the blond girl from American Beauty as Hermione. Johnny Depp as Ron Weasley. Oh yeah--as I recall, Stephen Spielberg has made a couple of pretty decent movies.",/review/rw1324742/?ref_=tt_urv
1 April 2012,classicsoncall,8," ""There won't be a child in our world who doesn't know his name.""
","With Professor McGonagall's (Maggie Smith) description of young Harry Potter, I wonder if J.K. Rowling ever realized the world wide phenomenon she would be creating with the series of novels that began with 'The Sorceror's Stone', and the subsequent movie franchise that would make her Britain's wealthiest citizen. Well, it's history now, and for future generations, the saga of Harry Potter will be relived again and again to the wonderment of new fans and followers.",/review/rw1324742/?ref_=tt_urv
10 June 2003,Theo Robertson,1," Bloody Brilliant ? Bloody Crap More Like
","I don`t rate JK Rowling as a writer so when the hype machine stated that HARRY POTTER AND THE PHILOSOPHER`S STONE ( As it`s called in Britain ) was going to be faithful to the book I thought this was a film that wasn`t worth seeing but I decided to give it a chance , after all I hadn`t expected much from THE FELLOWSHIP OF THE RING but I ended up falling in love with Peter Jackson`s beautiful masterpiece . But after watching THE PHILOSOPHER`S STONE my instincts had been proved right and in many ways the film had lived down to expectations .",/review/rw1324742/?ref_=tt_urv
22 November 2001,davidslicer,10," ""Harry Potter and the Sorcerer's Stone"" * * * * *
","""Harry Potter and the Sorcerer's Stone"" is as magical a film as a fantasy bedtime story or any fantasy that can pop up in any child's head.I have never read any of the books,so I will not compare those books to this film.The film is very imaginative and the visual effects and art direction are wonderful.This is only a short review and I am hoping to post a longer review.All I can say is that this film was alot of fun to watch.",/review/rw1324742/?ref_=tt_urv
10 October 2007,kosmasp,6," Part 1
","If you don't know your Potter (like me), than you might have a problem with the titles. With other series, it's easier to distinguish, which one is part 1, 2, 3 etc. etc. Even the Naked Gun series which has Parts 2 and half and 33 and a third, you still know the order (not of the Phoenix obviously!) ;o) ",/review/rw1324742/?ref_=tt_urv
11 November 2002,StreepFan126,10," Just enjoy it!
","You know what?  I'm getting sick of reading comments by people who are tearing this movie apart, saying it twists mythology, it is unimaginative, it is done simply for cold cash, etc..  Well, a lot of these people are the same ones who will go see the same action movie over and over again, despite the lack of plot and talent.  Hollywood just does not make good family movies anymore that are not animated, and I think that is very well done. The child actors are wonderful and have great timing for actors of their age.  Just enjoy it!",/review/rw1324742/?ref_=tt_urv
19 November 2001,Quinoa1984,7," Overrated but entertaining
","Harry Potter and the Sorcerer's Stone, based on the novel it seems every kid has read (to my surprise considering that I hated reading most books as a kid, especially ones that looked longer than 200 pages and had little or no pictures but then I'm not a kid anymore) is now a movie and while it is certainly overrated and sometimes stupid, it gives some decent moments of entertainment.  It is another film that will depend on the viewer on how much he/she can take with near non-stop adventure and (impressive) visual effects.  It's a wonder the film made 93 million in one weekend (isn't that a sign of biblical armageddon though), but since the film is directed a lot more at kids it's not a total surprise since the movie gets a big reccomendation in the family film department.  But teens and adults might not want to walk in the theater prepared to see the greatest film since Wizard of Oz like the kids are.  ",/review/rw1324742/?ref_=tt_urv
22 September 2003,FiendishDramaturgy,7," I like it very much, but there are good reasons why I can't love it
","There were many plot changes to accommodate the adaptation of this literary work to film. But what bothered me more were the obvious comparisons to the 1986 TV movie ""The Worst Witch,"" in which many of the main characters of this work seem to have appeared. ",/review/rw1324742/?ref_=tt_urv
21 January 2006,siit,8," A return to magical innocence???
","Harry Potter seems to highlight what today's society is missing; the age of magical innocence, the pure abandonment of that essence of childhood. In this day and age of computer games and quick fix takeaway electronic happiness and incessant CGI violence, it's brilliant to see the world excited by story telling and the simple things. It reminds me of years ago as a child reading volumes of Roald Dahl's compositions and hanging out to read the next chapter of 'Danny the Champion of the World'. Harry Potter has engaged the world back into that innocence, even if it is for a two hour movie.",/review/rw1324742/?ref_=tt_urv
24 January 2003,rstef1,10," Excellent
","When the movie first came out, I was hesitant about seeing it because I was so enamored of the J.K. Rowling book. Therefore, I avoided it at the theater. When I finally bought the DVD I was sorry I hadn't seen it at the theater as I found that the movie was a truly worthy adaptation of the book. ",/review/rw1324742/?ref_=tt_urv
11 January 2002,chadgeri,6," A sad excuse for a children's movie.
","Lacking any real magic, Harry Potter was a lifeless film, composed of a plotless story and forgettable performances. While watching the Neverending Story last night, a true children's classic, it really hit me how wonderful a movie Harry Potter could have been if only they'd been willing to deviate from the book for a second.",/review/rw1324742/?ref_=tt_urv
6 August 2019,NellsFlickers,8," Back when Potter films were fun!
","I have been re-viewing the Potter films in order, building up to the last two installments, which I have yet to see. Watching them in order allows me to judge which were, in my humble opinion, are better than others.",/review/rw1324742/?ref_=tt_urv
19 May 2006,cwrdlylyn,7," SORCERER'S STONE : An Underwhelming But Adequate Kick-Off To The Franchise...
",HARRY POTTER & THE SORCERER'S STONE ,/review/rw1324742/?ref_=tt_urv
25 March 2020,x-54313,7," My favorite Harry Potter series
","This Harry Potter movie is my childhood, but also my favorite one, like the heroine so cute",/review/rw1324742/?ref_=tt_urv
12 November 2005,peteranderson,3," Dreadful!
","Hurrendous! Daniel Radcliffe absolutely destroys this film. He has no experience and he loves and enjoys himself far too much for anyone else to enjoy the film. The facial expressions, the looks and the lack of acting capability was so tragic it wasn't funny! Emma Watson and Rupert Grint gave decent performances. And Maggie SMith ruled supreme. A few good moments but the lead star dragged the film down so much it was unbearably bad! Sorry a 3. Plot was pathetic and Daniel wrecked it!",/review/rw1324742/?ref_=tt_urv
31 March 2020,w-08323,7," Open the door to the magical world
","Who hasn't fantasized about receiving a letter of acceptance from Hogwarts? The author and the filmmakers are too good, and they have created a whole new world.What attracts me most is the charm and novelty of magic, the magical 9 and 3/4 platform, the wonderful magic school, the lively small partners and so on, all of which make me surprised and surprised.",/review/rw1324742/?ref_=tt_urv
31 July 2020,aswathiwarrier-35276,5," Abrupt turn of events, no where as good as the book
","One of my favorite books, unfortunately the movie doesn't keep up to the standards. Also disheartened by mediocre performance by the main actor, Ron and Hermione are really good though. Did not like the actors caster for Fred and George as really doesn't go with the impression one would get of those two from the book.",/review/rw1324742/?ref_=tt_urv
24 March 2020,z-59713,9," Magic world
","It's always the best memory of my childhood. I'll always believe that I also received the admission notice from Hogwarts, but the owl lost his way and didn't find my home",/review/rw1324742/?ref_=tt_urv
30 December 2013,Asentiff2004,8," The boy who lived
","Harry Potter, a seemingly normal 11 year old boy soon discovers that there is far more to the world and himself then he ever imagined. Famous for an incident at his birth he soon discovers the world of magic as he is invited and attends Hogwarts, a school for witchcraft and wizardry. While there he learns that not all wizards are those to be trusted and there are those still serve an old evil, an old evil that wants Harry Potter dead.",/review/rw1324742/?ref_=tt_urv
6 December 2001,preppy-3,7," Long, but pretty good
",Adaptation of J.K. Rowling's very popular book is as good an adaptation as possible...but it doesn't completely work.,/review/rw1324742/?ref_=tt_urv
20 October 2009,thebogofeternalstench,1," I DESPISE Harry Potter
","I cringe each time I hear the name, or see its going to be on telly etc. I actually get angry. I can not STAND it.",/review/rw1324742/?ref_=tt_urv
1 April 2020,xuefeiding,10," The magic movie series that amazed my childhood
","The magic world of Harry Potter has brought so much splendor to me as a child. The movie is based on the novel and constructs a magic world. Courage, friendship and family are all very touching.",/review/rw1324742/?ref_=tt_urv
3 December 2002,MLDinTN,," too over-hyped; doesn't deliver
","I've read all the Harry Potter books and really liked them. This movie pales in comparison to the books.  Too much is left out of the movie, especially the ending.  The book shows how all 3 kids overcome the challenges by doing what they are good at. And the movie leaves some of that out.  The kids were awful actors.  They must have cast the cheapest kids they could find.",/review/rw1324742/?ref_=tt_urv
23 December 2006,CuriosityKilledShawn,6," It's 'Philosopher's Stone'!
","I'm not really a big fan of the HP films. I don't think that they translate well from the books as they are often quite long and need severe cutting down in order to fit into a 2 hour+ film. This has been increasingly evident in the later HP sequels, but Philosopher's Stone seems to be pretty much all intact.",/review/rw1324742/?ref_=tt_urv
9 July 2020,RicardoSPDP,5," Finllay re-watched it
","This film is by all means a classic, but classic does not mean great. Though the set design and camera work (not specifically cinematography but rather how the camera moved through scenes) and editing was great. That film as a whole does not deserve as much credit as it gets.",/review/rw1324742/?ref_=tt_urv
5 November 2001,gabbs,7," A mystic magical adventure not to be missed!
","Before I entered the cinema I was a little worried that the book may have been picked up and messed around with by the Hollywood machine and the film pushed out the end, But to my amazement they have kept almost the same. Several little bits were missing, like the absence of the poltergeist which I thought may have been quite fun. But a mystic magical adventure not to be missed!",/review/rw1324742/?ref_=tt_urv
8 August 2021,artdonovandesign,10," A timeless, absolute delight!
","I was quite surprised to see that this movie only rated around 6.5. So it begs the question, exactly how enjoyable, clever, truly magical and unique does a fantasy movie have to be to rate close to or specifically a ""10""?",/review/rw1324742/?ref_=tt_urv
30 July 2015,DrewAlexanderR1,7," A Good Film, but not the Book
","Harry Potter, arguably one of the most famous book series, didn't take long for to be adapted for the screen. Facing big expectations the first movie did well to hold its own. ",/review/rw1324742/?ref_=tt_urv
31 May 2019,jpasols,10," Very Book Accurate and Enjoyable!!
",Today I watched Harry Potter and the Sorcerer's Stone (2001) for the first time in nearly ten years!!!! I felt the same exact nostalgia as I did when i very first saw it! This film adaptation of J.K. Rowling's novel is VERY accurate! Nearly every scene and every line from the novel is in this movie! If you're one who LOVES film adaptations of books then Harry Potter and the Sorcerer's Stone is definitely for you!!! As well as the 7 sequels of the film series are also very accurate to the books. Give this magical movie a watch!!!.,/review/rw1324742/?ref_=tt_urv
2 December 2020,erinok-85232,10," the best
","This is the best harry potter film, it's great. it's so fun and i don't have much to say because i love it!",/review/rw1324742/?ref_=tt_urv
4 March 2007,NotAnotherMovieCritic,8," A movie adaption that is really close to the book
","I was very impressed by Harry Potter and the Sorcerer's Stone. I had read the book a year prior to the film release and was very impressed by how close the film was to the book, only skipping a few things for time. The things the movie skipped on wasn't enough to make the film unworthy to watch.",/review/rw1324742/?ref_=tt_urv
9 October 2019,sulemanashiq2,10," Enchantment, Trapdoor to Imaginary World.
","This is not a film, it is a trap door to a life, we all wanted to live in when we were kids. It's been years since I had watched the first chapter of JK Rowling wizarding world, I wanted to review with utmost passion and dedication but my thoughts, feelings never inked on the words.
Seems like, I was missing that feather pen to wrote it down.",/review/rw1324742/?ref_=tt_urv
20 May 2006,cosmic_quest,6," A fair first outing for the famous Boy Wizard
","'Harry Potter and the Philosopher's Stone' no doubt divided many fans of the 'Harry Potter' novels, of whom I am one. The film adaptation of a much loved book was never going to please everyone and, while it is an enjoyable way to spend a couple of hours, there is no denying that it has both good and bad points.",/review/rw1324742/?ref_=tt_urv
8 December 2001,WeHaveSixFeet,1," I you haven't a trace of magic in you, you'll love this...
","It's a movie made for people who think that magic is cute and fun.  If you're a fantasy fan like I am, and believe in magic (in a fictional sense) then you may very well detest this movie, as I did.  Magic comes easily to little Harry Potter, who has no personality to speak of except that he is occasionally sad that he never met his mum and dad.  Years of abuse and neglect have left not a mark on him, so when he gets invited to Hogwarts Academy of Magic, he has nowhere for his character to go.  There he flies around on his broomstick and gets to be a big hero quite by accident without ever confronting any serious obstacles or anything resembling a plot.  In all this, the film is an excellent adaptation of the book, which also thought that magic is cutesy wootesy.",/review/rw1324742/?ref_=tt_urv
11 March 2015,harryplinkett14,1," It's all wrong
","What's wrong with this film? Children, magic, and tone.",/review/rw1324742/?ref_=tt_urv
23 October 2020,aidancoyl,7," Solid start to a spectacular series
","Harry Potter and the Philosopher's Stone is the first of eight films based on the seven best selling novels by J.K. Rowling. While I certainly don't think it is one of the better films, it is the one that starts them off and crucially it does so in the right way.",/review/rw1324742/?ref_=tt_urv
23 August 2014,jeffreyhillen-364-945381,9," Never Remake This Masterepiece
","The day I went to see this movie in the cinema I can remember very well. The film was from 2001 and in those days I was 7, so it was one of the first movie's I saw in cinema. If you are the young you can't remember anything so a movie must make a very good impression on you. If it wants to be good. There was one scene in this first movie that I will never forget. It made such a big impression on me. It was were my love for Harry Potter started. Hogwarts was in a way a safe place for me, and the magic really hit me. And it still does today. This scene that impressed me so much was when the audience could see Hogwarts for the very first time on screen. You just saw this massive castle, in that was so impressive; I actually can't put it into world how enthusiastic I was. The children were sitting in the boats effortlessly and were floating over the water. The castle had something magical and I was sure I would never forget it.",/review/rw1324742/?ref_=tt_urv
6 January 2015,grantss,7," Surprisingly good
",Surprisingly good. ,/review/rw1324742/?ref_=tt_urv
2 November 2021,whiterose-54828,8," It's Grown On Me
",Despite being part of the generation that grew up with these books/films I was never particularly a big fan of Harry Potter the way so many others were. I saw the films on TV every now and then and found them mildly entertaining but they never managed to truly win me over. At the time I was more of a fan of the lesser appreciated Chronicles of Narnia series of films.,/review/rw1324742/?ref_=tt_urv
22 May 2020,j-00900,8," My childhood memories
","A classic is a classic. You can't get enough of it. The magical magic school really thought it existed before, and especially envied the students who could study at the magic school. Harry Potter is kind and brave and fights Voldemort with his friends. The little actors in it are so cute",/review/rw1324742/?ref_=tt_urv
31 March 2020,bevo-13678,10," Nice
",Pretty decent movie but I think the book is better,/review/rw1324742/?ref_=tt_urv
17 November 2002,MySilentReverie,10," My Second Review
","I reviewed this film about a year ago when I had seen it for the first time and I said that I liked the book more but the more I see this film I have discovered that I like the movie just as much as the book.  I think that Harry Potter is such a great book and movie series.  I personally love the fact that they started making the movies because now along with my visualizations that I have, I also have the visualizations that go along with the movie.  I can't wait until Harry Potter and the Prisoner of Azkaban(my favorite out of all the books) comes out, I believe that it will be the coolest book to see on the big screen.",/review/rw1324742/?ref_=tt_urv
8 November 2020,sidneyleeberthier,8," Aged well
","Sure, the special effects are somewhat dated and the lead trio's performances are still to be improved. Nevertheless it's easy to see how the first movie charmed audiences worldwide with its sense of awe, wonder and joy. With a horrifying villain and complex central mystery, 'Sorcerer's Stone' is an easy film to recommend, with scenes that remain iconic to this day and a simple 'dark vs light' dynamic that works very well.",/review/rw1324742/?ref_=tt_urv
5 December 2012,Dannov747,7," Christopher Columbus does a fantastic job of bringing the books to life
","The first Harry Potter movie is also one of the best in the series, partly because it sticks to it's source material. Columbus doesn't try to condense the movie to make it more appealing to non-fans but instead pleases the already enormous Harry Potter fanbase with a faithful rendition of the HP world. ",/review/rw1324742/?ref_=tt_urv
19 September 2006,knightsun10,10," Wizard film
",In many ways the best of the franchise so far. I was free from any anticipation for this film being not overly impressed by the fantasy genre. This film redeems itself above other sorcery films with its old fashioned English ambiance being greater than arch and portentous fantasy.,/review/rw1324742/?ref_=tt_urv
8 January 2022,lucyannashford,10," Best film ever - never gets old
",This film is the best kids film ever and I never get tired of watching. It just gives that warm fuzzy feeling inside and I'm smiling like an idiot throughout. Each time I see it i notice something different. Thanks to JK Rowling for giving me and my son a bond for life. I can't imagine a life without Harry Potter in it.,/review/rw1324742/?ref_=tt_urv
30 April 2018,Pjtaylor-96-138044,8," The 'worst' of the series may be starting to show its age, but is still an effortlessly entertaining and enchanting experience.
","'Harry Potter And The Philosopher's Stone (2001)' is starting to show its age in a few areas - though, the majority of special effects still hold up remarkably well. The young actors have certainly come a long way since this first outing, but this is still an entertaining and endearing experience that's as enchanting as it is exciting. It does a great job of setting up the vibrant 'wizarding world' of which we're all now so familiar, it has some fantastically interesting concepts and well-executed ideas and it is surprisingly funny at times, too. While it may now be perhaps the 'worst' in the series, aside from the 'Fantastic Beasts' spin-off stuff (which doesn't really count, of course), it is still a wonderfully charming and enjoyable ride that's better than most of today's blockbusters. 8/10",/review/rw1324742/?ref_=tt_urv
26 December 2017,davidneuhoff,8," The best that it could have possibly gotten
","There is a major difference between reviews here and this is very easy to explain. Anybody who (like me) has read the books multiple times, knowing the slightest details and loving absolutely everything from the series, can´t be completely happy with the film. For the neutral watcher who read the books maybe once or not even at all this movie must seem like a really entertaining and well directed film. The problem is that though very good acting, especially Alan Rickman as Snape, a beautiful scenery and very good camera work, the most important essentials of the books are pretty much non-existing. For instance, I, as an hardcore fan since the first time reading the books when i was 9, was always extremely interested in reading a passage of a normal school lesson or a normal day at any job of an fully educated wizard, eg in the ministry of magic. Rowling made us have the desire to always experience more of the universe she created. I was always amazed by the lightness and uncomplicated way of Rowlings writing, how she managed to let us accompany Harry in his daily life, making the actually extremely strange and funny way of the magicians life seem so normal and casual for the readers. The film on the other hand is more of a build-up to Harry´s first encounter with Voldemort, a scene that´s perfectly directed with impressive effects and good filming, which is definitely the highlight of as well film and book, with the difference that the book is more focused in describing Harry´s adventrous first year as a whole. The film is a little bit inconsistent in terms of how close it sticks to the book´s plot and this is another problem. Because of the book being so comprehensive and full it is nearly impossible not to skip any sections of the book. In my opinion the screenwriter should have either sticked closer to the book or distanced the filmplot more from it. Another thing i miss is the great dry humour the book is spiced with in a lot of ways. The problem is that this can´t really be translated in the movie because it´s often in the way Rowling describes things and not only in the dialogues. One thing that is awesome is the music. In my opinion John Williams is the best film music composer and the way he captures the mysterious and thrilling atmosphere and the majesty and greatness of Hogwarts is marvelous. At the end I can say that the film can meet the expectations but it´s just not possible to convince a haerdore fan completely, just because while reading the book, everybody creates his own picture of Hogwarts, the characters and the scenery. This is called imagination, it is the best part of reading a book, not possible to be translated completetly satisfyingly into a movie and the reason to my big recommandation concerning Harry Potter and also every other book which is filmed. Read the book first! If you watch the film first and read the books afterwards you´ll miss a great time imagining everything for yourself. And this will come espescially pronounced in the books of Harry Potter.",/review/rw1324742/?ref_=tt_urv
16 November 2001,Thanos6,10," Very good adaptation!
","I've read all four (to date) of J.K. Rowling's excellent HARRY POTTER novels.  As an 18-year old American college student, I'm far from the target audience for this movie, but I went to see it on opening day in hopes that it would live up to its source material.",/review/rw1324742/?ref_=tt_urv
6 April 2020,chengyiting,7," satisfied movie
","The Harry Potter series has always been my favorite magic movie. I am a fan of Emma Watson, and I watch every movie of hers. I love Hermione so much. It is a pity that this movie was not seen in the cinema. The storyline is very restored to the novel, continuing the level of the previous few",/review/rw1324742/?ref_=tt_urv
18 November 2001,Tin Man-5,1," Great storytelling, no story
","**SPOILERS**Before I briefly state my views, I must confess that I have never read a word of or even picked up a Harry Potter book in all of my life. I had many friends rave and rant about them, and at my work, I often see my co-worker's kids sitting in corners, waiting for their mothers to take them to school, reading the latest chapter in the series enthusiastically. But because I have never read Harry Potter myself, I have no understanding of the series, the characters, or the plotlines outside of the world this movie has created. Therefore, this is a review for viewers like me: They haven't read the books, and they're curious to see what all the hype is about.",/review/rw1324742/?ref_=tt_urv
22 March 2021,questl-18592,6," HP 1
","So, to set the scene a little bit, I believe this is the third time I've seen this movie. I read the nearly all the books when they came out and watched just the first one when it released and then, over lockdown pounded out the whole series. Thought I'd come back to it again and give it a more critical eye.",/review/rw1324742/?ref_=tt_urv
22 July 2019,JoseCarlosPereiraFan,10," The beginning of a magical journey
","Harry Potter is a child left at the door of his uncles' house after the early death of his parents by a bearded old man, a small giant and a cat woman when he was just a baby. He is a green-eyed boy who wears split glasses and has messy black hair. He also had a special feature, a ray-shaped scar on his forehead. The uncles hated him and treated him very badly. He slept in a cupboard under the stairs and was constantly badly treated by his fat cousin. One day they went to the zoo and Harry trying to talk to a snake made the glass disappear without knowing how.",/review/rw1324742/?ref_=tt_urv
28 August 2002,AlienByChoice,1," WOW!!! Probably among the worst 50 movies of all time.
","I have never read the book this film is supposed to be based on, therefore, I can only judge this movie by itself. And there is not much to judge. I quit after 40 minutes or so and I have no regrets. The acting is ... well, it's not there. The script is a fairy tale, which takes itself way too seriously, making the story as dull and predictable as possible. The camera work is so standard, you can predict the angle of the next shot. What can I say - I just hope the book is better, since many kids like it. I would have given it 3 out of 10, but the wasted budget and the hype take their toll... 1 out of 10. A disgrace.",/review/rw1324742/?ref_=tt_urv
13 December 2005,noralee,5," Slavishly Faithful Adaptation
","""Harry Potter and the Sorcerer's Stone"" is devotedly faithful to the book. ",/review/rw1324742/?ref_=tt_urv
29 July 2021,jodawa80,8," A Haiku Review
",The Richard's kick off This phenomenal franchise Of you-know-who's tale,/review/rw1324742/?ref_=tt_urv
5 June 2021,alexskimel-78517,7," Job, kid.
","Harry potter is a pretty good movie. It has fine cgi, very good world building lovable characters, great acting, etc. The only real problem with the movie is the drawn out ending, which was super boring and filled with plot holes.",/review/rw1324742/?ref_=tt_urv
17 July 2020,Cinema-reviewer321,7," Your a wizard
",This one of the best book to movie adaptation than anything else,/review/rw1324742/?ref_=tt_urv
