Review_Date,Author,Rating,Review_Title,Review,Review_Url
30 July 2012,Aly200,8," Breathtaking, Classic, Unforgettable
","James Cameron's timeless tale of forbidden love and the tragic sinking of the colossal Titanic is a beloved classic in its own right. The story this movie tells always tugs at my heart each time I see it. The emphasis of the terrible fate of the Titanic is heightened by the tragic love story that backs up the short time-line of the glorious ship as it heads towards its fate. The cast is fabulous, magnificent and really breathes life into their characters to make them realistic. Leonardo DiCaprio as the care- free, young and handsome Jack Dawson is the embodiment of who we all wish to be like in life whereas Kate Winslet's Rose DeWitt Bukater embodies where we lie in life if we don't attempt to break free and try and live a new life or experience a different world. The beauty of how real the film is adds to the majesty of the film's grandeur to the details of the ship the crew built and the characters that died or survived the disaster inhabit the structure. Anyone who loves an epic should check out this fantastic tale of love, tragedy and survival.",/review/rw0436929/?ref_=tt_urv
11 April 2010,blacklist-1,10," Beautiful and haunting. Truly epic on every scale.
","I must say I'm surprised at the low IMDb rating of 7.3 and that there are a lot of negative reviews on this website. But compared with millions loving this and winner of 11 academy awards, those voices of discontent against this film are left in the shade. Arguably for me James Cameron's greatest film. Titanic is a true epic of colossal scale. The acting is brilliant particularly with Leonardo Decaprio and Kate Winslet as Jack and Rose. They light up the screen as the two lovers separated by social class but not love. There romance is so beautifully depicted that you can't help but smile. The romantic story set aside the sinking is flawlessly intertwined.",/review/rw0436929/?ref_=tt_urv
22 June 2007,gatsby06,3," Downright amazingly bad
",(THIS *&%$#! COMMENT MAY CONTAIN SPOILERS.),/review/rw0436929/?ref_=tt_urv
3 January 1999,Koli,8," Rarely has a three hour film seemed so short. It canters.
","The cinema viewer may well wonder whether there can be any real suspense when it is clear from the beginning of the film that the central character, Rose (Kate Winslet), will survive the disaster that befalls the Titanic. But suspense there is, not least because we don't know whether her lover will make it. There is also action, social (class) comment, drama, historical notes - not least several comments on the cause of the initial impact and why it was so disastrous - and good old fashioned romance.",/review/rw0436929/?ref_=tt_urv
27 October 1998,ChakaMan,," boat sinks, out $7.00
","All right, we get the picture about the great special effects, etc. The *grand scale* everything was done in. I still, after all of my time on this earth, find it hard to believe that people can be brainwashed SO much by media hype.",/review/rw0436929/?ref_=tt_urv
7 November 2000,"David, Film Freak",," Apparently the best film ever made!!!
","Breathtaking it was not. Amazing? I don't think so. Brilliant? Yeah right! The best movie ever made? Not even close. Yet, the Box Office would make out that this pathetic attempt to reinact a tragic undertaking (which has been reinacted more times than I care to count) was actually pretty good. Very good, even. Hell - because of the soppy do-gooders of the world that went to see this, it's the Highest Grossing movie of all time, and we're told that it's a 'wonderful tale, with wonderful actors, a wonderful script and wonderful sets'.",/review/rw0436929/?ref_=tt_urv
27 September 2018,lorcan-61881,10," The definition of ""a movie""
","If you have not seen Titanic, I'm sure you've heard of it, and of so, please do watch it because not only is the film a ""great watch"" or a great ""thrill ride of suspense and emotional scenes"", but Titanic is one of the greatest films of all time. The film has some of the best acting from Winslet and DiCaprio and some of the best character chemistry between them. The direction lead by James Cameron is phenomenal. The ending to the film is one of the most intense, beautiful and sad endings I've ever seen, i can not remark one flaw about it. The cinematography is great and the film has some of the best and most memorable shots in cinema history (yes, that including the scene where Jack holds Rose up at the ship deck). The soundtrack is amazing, including Celine Dion's fantastic song that totally fits the feel of the film. Titanic is a must watch, one i would have killed for to see on the big screen! ",/review/rw0436929/?ref_=tt_urv
30 September 1999,GeneralB,1," Most Overrated Film in History
","I have grown quite sick of this movie and the Celiene Deon song.  If there wasn't some much said about it, I probably would have liked it more. Frankly, the dialogue and much of the plot was silly.  The way they told the story, by starting in the present, was quite interesting, and compared to other disaster films its outstanding, but best movie of all time? NO!",/review/rw0436929/?ref_=tt_urv
15 April 2012,Prichards12345,7," Too much Kate and Leo, too little Titanic
",I know in advance this review is not going to be popular; but it is my honest opinion for what it's worth. This is not a review of the 3-D version.,/review/rw0436929/?ref_=tt_urv
14 June 2009,ametaphysicalshark,," The sheer spectacle makes it good, but flawed entertainment
","It's not too hard to figure out what kept audiences flocking to ""Titanic"" when it came out. The sheer spectacle of it as well as the sweeping sense of romance which Cameron succeeds in evoking made this a 'must-see' theatrical experience. At the time and even for a while after, ""Titanic"" seemed like it would go down as an epic for the ages, a masterpiece with the overwhelming reputation of classic epics like ""Gone With the Wind"". The Oscar wins seemed to cement that.",/review/rw0436929/?ref_=tt_urv
13 August 1998,Eve6Kewl,10," Best movie of all time
","I'm not a person who is greatly interested in romance stories.  I tend to go for action-packed flicks, horror stories, mysteries, or good suspense thrillers.  Comedies are also favorites.  Titanic, however, shed new light on romance stories.  The people in Titanic were portrayed so realistically, unlike other movies.  In Titanic, you could actually feel what was going on inside the people's minds and hearts.  The special effects were among the best I've seen.  I've only seen it four times to date, and it's definitely worth another four.",/review/rw0436929/?ref_=tt_urv
8 February 2007,general-melchett,10," Truly of a ""Titanic"" scale...
","Why Titanic isn't on the Top 250, I just don't know. It is, by far, the most successful film of all time, and deservedly so. Nobody could have captured with such emotion and scope the depiction of what happened in the Atlantic 95 years ago except James Cameron. Terminator 3 and this had the same budget - Terminator 3 was good, but this film blew me away. It truly raises the bar for film-making and success in the film industry. It has been a couple of years since I last saw this film, and my memory starts to fail me. But you just can't forget some of the special effects on this film and how they changed the world of films. Monumental images that stick in your mind forever are created with grand scale to breathtaking effect, and the film stays emotional throughout its three hours - so you always care. This film was made to win Oscars, and win Oscars it did. Though Lord of the Rings: Return of the King managed to win all of its nominations (Titanic did have 14 nominations and won 11), box office grosses and general audience feelings will always precede Titanic as the better film. Truly a Titanic achievement... 10/10",/review/rw0436929/?ref_=tt_urv
6 October 2012,gsceldridge,1," Beautiful film let down by a god-awful plot
","I have given this film 1 because, for its time, the special-effects were truly excellent, and also because the costumes were and still are breath-takingly beautiful. ",/review/rw0436929/?ref_=tt_urv
6 July 2000,outonly,1," PFFT!! OVER RATED!!!
","Seriously, this could not have made that much money, it is one of the worst movies I have seen, not the worst though. It is VERY over rated though. There isn't much to this movie, and story line is sooooo corny. Rose DeWitt Bukater, Kate Winslet's character is to me, a floozy! The only good part was when they were all dying, that was funny. Otherwise, this isn't a romantic movie, Romeo and Juliet, even though they both die is romantic, but this is not. It is an exploitation of the titanic disaster, and that is it. Want to watch a real movie, watch American Beauty, or Pulp Fiction, or Eyes Wide Shut, or The Good The Bad and The Ugly.",/review/rw0436929/?ref_=tt_urv
8 November 1998,SotDX,1," Cameron puked on the screen and spent a 100 mil doing it
","Can we say predictable?  Can we say simplistic?  Can we say a badly told love story with NOTHING new that exists only to fill time before a roller coast sfx show happens?  Can we say 3 hours of annoying drivel written by hacks hammed up by ""beautiful"" media darling actors?",/review/rw0436929/?ref_=tt_urv
31 December 2021,mrashtastic89,9," One of Cameron's best
","I've only ever seen one Cameron film (Avatar, pretty bad) but I love what Cameron made here, this film has won many awards and is considered a classic, what I am I saying that hasn't already been said?",/review/rw0436929/?ref_=tt_urv
1 September 2005,bulleetz37235,1," A huge disaster.
",There is more wrong with this film than anyone could possibly say. I honestly don't know where to begin. ,/review/rw0436929/?ref_=tt_urv
10 July 2011,Pumpkin_Man,10," A Truly Epic Film!!!
","It's been a long time since I've watched this movie from beginning to end, so I decided to refresh my memory. I forgot how great and sad this film is. It has great characters that we come to love, and a powerful forbidden love storyline. In 1996, Brock Lovett and his team explore the Titanic wreckage in search for a necklace called the Heart of the Ocean. Instead, they find a nude drawing of a woman named Rose, who was wearing the necklace the night Titanic sank. Rose is now an elderly lady, and tells Brock and his team her story aboard the Titanic.",/review/rw0436929/?ref_=tt_urv
10 September 2008,kyle-cruse,8," Mostly historically accurate, but badly focused
","When this film first came out, I was a Titanic buff and read as many books and saw as many documentaries on the actual ship as I could get my hands on. As I result, I realized the great lengths James Cameron went to in order to make ""Titanic"" as historically accurate as possible, in terms of the events of the ship itself. The film is perfectly done in that way, as it is the most realistic film about the Titanic ever made, in my opinion. Nevertheless, it is not nearly a perfect film, and I'll tell you why. All the young girls in the world will kill me for this, but I feel that the film is far too focused on the fictional romance between Jack (Leonardo DiCaprio) and Rose (Kate Winslet). This is not the first time a fictional story has found its way into a Titanic film (take the 1953 version with Clifton Webb for example). Being such a buff on the real Titanic, I did not like how so much of the film was focused on this story. What I really wanted was true historical facts about the tragedy shown on film. The story does not really need to be spiced up. It is tragic and fascinating, with tons of little interesting details, all on its own. It is truly a great story simply written by God himself. If you enjoy the romance between Jack and Rose, you're not alone. That seems to be why most people love this film. Nevertheless, I found all of the facts about the Titanic in this film to be completely accurate and well-portrayed. It is a worthwhile film for just about anyone. Not worthy of all 11 Oscars, though. ""Good Will Hunting"" is what should have won that year. Of course, this does have that great original song ""My Heart Goes On,"" definitely worthy of its Oscar.",/review/rw0436929/?ref_=tt_urv
11 July 2012,byrann_gowan,8," A legendary film
","This film is one of only a select few that has had the privilege of winning 11 Academy Awards, and with good reason. It is clearly one of the best films of all time. I got the privilege of seeing it earlier this year in 3D. I had already seen it before, but my parents said that it was quite the experience seeing it in theatres. They could not be more correct on that.",/review/rw0436929/?ref_=tt_urv
5 October 2009,Herbest8,3," Does not hold up well twelve years later
","This is, without question, one of the most overblown movies of the last twenty years. This is a romantic retelling of the infamous sinking and who do we have as stars? Two pretty people (Leo and Kate) who will never be compared to Clark and Vivian but nobody's perfect.",/review/rw0436929/?ref_=tt_urv
22 April 1999,rupie,4," redeemed only by the effects
","It is a sad commentary on contemporary taste that this movie has received so much critical and popular acclaim. It is redeemed only by its admittedly spectacular special effects. The acting of diCaprio & Winslet is sophomoric. The romantic storyline is improbable and saccharine. The Billy Zane role harks back to the ridiculous mustachioed villains of 19th century melodrama - laughably unbelievable. The score is a disgrace; a movie which aspires so high deserves a symphony orchestra and a John Williams, not the synthesized tin whistle effort it received. The portrayal of social class (everyone in First Class is an evil, repressed, sneering Capitalist Oppressor while everyone in Steerage is a vibrant, life-affirming peasant saint) is right out of a Marxist primer. diCaprio teaching Winslet to spit over the rail is both ridiculous and disgusting. And as for Cameron's ballyhooed fetish for historical accuracy, there is absolutely no evidence that any ship's officer committed suicide during the sinking (but it sure works great on screen, doesn't it?!). Further, he neglects to give a name to the infamous ship that lay 10 miles away and watched the Titanic sink while doing nothing (it was the Californian). And this is the 90's so we have to have our obligatory and gratuitous nude scene and sex scene, don't we (can't make a film without one nowadays)? Those with an interest in the Titanic (possible as a result of this movie) are directed to Walter Lord's incomparable book on the disaster ""A Night to Remember"", and the 1958 J.Arthur Rank production of the same name. Although the effects are not as great (it's 1958 after all) they stand up well, and the script, acting and whole tone of the movie are superior to this bloated and overrated ""blockbuster"". And those who glibly call this ""the best movie of all time"" are gently advised to go out and rent one or more from the following list - ""Lawrence of Arabia"", ""Spartacus"", ""The Bridge on the River Kwai"", ""Citizen Kane"". ""Treasure of the Sierra Madre"", ""Patton"", ""Sunset Boulevard"", ""The Quiet Man""....",/review/rw0436929/?ref_=tt_urv
20 December 2020,proud_luddite,9," A great film
","This film mixes history (the sinking of the great ship in 1912) with fiction (a story of star-crossed young lovers on the ship: one, an artist with limited income; the other yearning to abandon the stuffiness of her upper-class background and a shallow fiancé).",/review/rw0436929/?ref_=tt_urv
26 September 2019,alya-08333,10," A Masterpiece!
","As I call it My favourite movie, this this still number one since I've watched it in the cinema in 1997! I probably watched it more than 50 times and every time feels like the first time. Till this day, i've never seen anything as good as it.",/review/rw0436929/?ref_=tt_urv
17 July 2014,hall895,7," Tragic tale, triumphant film
","Titanic is now a film which people go out of their way to dismiss. Being contemptuous towards the film is the fashionable thing to do. Admitting you like the film marks you as being desperately uncool. Yes, the Titanic-mania of 1997-98 was a bit much. The box office records, the 11 Oscars...at some point people said enough was enough. But this is a film not so easily dismissed. Perhaps it was not worthy of the unprecedented frenzy which surrounded it. But it certainly does not deserve the derision it has received. It is a very solid film. A compelling story, beautiful visuals, stellar performances...this film has much to recommend it. James Cameron risked a lot to bring his vision of Titanic to the screen. The risks paid off. Titanic is great entertainment, truly captivating, at times legitimately thrilling. It's not a perfect movie, maybe it falls a touch short of true greatness but only by the thinnest of margins. All the hype, and all the eventual backlash, can't obscure the fact that this is indeed a very good movie.",/review/rw0436929/?ref_=tt_urv
30 June 2000,ericdabomb,1," Um.....
","hmm....well, it wasn't a good movie, at all. could have been much more better....that's what a small budget and horrible actors will do to a movie. and cameron should have been replaced with John Woo. now that would have been a movie I would like to have seen.",/review/rw0436929/?ref_=tt_urv
1 June 1999,devalier,1," disgustingly revolting
","I almost always refrain from posting negative reviews.  What I find ridiculous may be sublime to others.  However, this is one movie that I find so disgustingly revolting that I cannot resist adding my unwelcomed two-cents.",/review/rw0436929/?ref_=tt_urv
23 August 2020,Shay17,9," A beautiful, horrifying masterpiece
","I have watched Titanic a number of times. The first being in the cinema in 1997, and the most recent last night (2020).",/review/rw0436929/?ref_=tt_urv
25 May 2020,j-70786,10," A great disaster, a relationship that will never be forgotten
","After many years, the second time to see the titanic, with the original state of mind is very different. The teacher said he saw it ten times, each time the feeling is different, I think, the next time, I will be what kind of feeling.
When the reality and dream conflict, when the desire and conscience on a log bridge, where to go? On the edge of life and death, the fear of the heart like drops of ink-stained gradually dispersed. What used to be called breeding, what is called integrity, may not be remembered at all at this time. The money, which had been so lordly in the past, was thrown roughly from a man's hand into the air like waste paper. The image of the aristocrat would not have any expression at this moment, only the flustered movements and hysterical crying.",/review/rw0436929/?ref_=tt_urv
20 November 2003,Member,1," Good subject, poor handling
","I saw this one in the movie theater and kept cringing through the whole film. This film is so full of moments and actors etc. which done a little differently would have made me like the film, perhaps. The film isn't 'Gigli'-bad, it is fairly typical of Camerons new found style of making three digit milj. - budget films. I liked the original Terminator, it worked even if it sometimes looks a bit dated. The Titanic looks outdated already, and it doesn't have much going for itself except the remnants of the marketing campaign. 1/10.",/review/rw0436929/?ref_=tt_urv
28 April 2020,gilgongo1980,6," beautiful film, but too long
","The story was clear to everyone before seeing, apart from the romance of the two main actors.
The plot was still sometimes exciting. You could cut the film by an hour, then it would have been easier for the audience.",/review/rw0436929/?ref_=tt_urv
5 July 2018,yasir619,10," this is not a movie,this is my life.
","This is one of the best movie ever made in the history of hollywood. this is the best and wonderful movie of the all time.it is my favorite movie from harry potter and the lord of the rings.it deserves to be rated as 10/10. leonardo dicaprio is the best actor in my life and his role in this movie is just stunning,best movie of all the ages ,and this is evergreen.this movie is my life.inspires me all the time toward my future and towards my dream kate winslate is so beautiful and best pal of leo.this movie is so awesome.epic adventure,great destruction,lovable romance.ahw..... can't describe this master piece in my words because it is preserved in my heart for the rest of my life.",/review/rw0436929/?ref_=tt_urv
27 January 2001,aesgaard41,10," Reminds Me of an Episode of ""Quantum Leap""
","Voice of Dean Stockwell as Admiral Al Calavicci: ""Sam, Ziggy says you've leapt into one Jack Dawson of Chippewa Falls,Michigan and that there's a 78.5% chance that you're here to save the life of one Rose Dewitt Bukater."" Well, at least that's the way I see it. I may not see Scott Bakula or Stockwell, but for some reason I get the feeling that behind DeCaprio's pretty boy looks, it is Bakula as time-traveler Sam Beckett pulling his strings. I can just hear Stockwell after the nude drawing: ""You drew that while she was.....And I missed it?! Rats!!"" Back to the movie, it may be a chick flick for girls to see Leo, but it does have Kate Winslet for the guys. She looks incredible with red hair! Billy Zane should get an award for the sheer arrogance he plays (maybe it comes naturally) and David Warner should get the Jerk Reward for his portrayal as Zane's stooge. Exceptionally talented Kathy Bates is wonderfully likeable as Molly Brown, a far cry from her ""Misery"" role, but then she does excellant work in everything she does. Cameron pays a lot of detail into this work, or not considering the bloopers constantly being nick-picked. The story of two lovers separated by fate works well against the tragedy of the Titanic's sinking as does telling it from a past point of view at the site of a salvage expedition with Bill Paxton. I haven't seen him since ""Wierd Science."" The sinking is very well done. We just don't see a miniature sinking as have we seen in so many other movies, we see the drowning, the suffering, the deck going up, the sheer terror and true nature of the human spirit when faced with its mortality, the people fighting for life boats......this is the movie to put an end to further Titanic movies. Cameron has put together here not just an incredibly powerful movie, but a chick flick that even guys would want to see!",/review/rw0436929/?ref_=tt_urv
25 June 2000,tfrizzell,," A Film So Big It Could Only Be Called ""Titanic""
","Wow.  ""Titanic"" soars effortlessly through 3 hours and 15 minutes and yet you are not exhausted or tired at all.  In fact you may be wanting more by the end.  James Cameron reached new heights with this film and will always be remembered as the man who directed ""Titanic"".  From top to bottom the film is almost perfect.  Its special effects and minute details make it a real treasure to behold.  One feels as if they are really on that doomed liner.  The characters are excellent as well.  Kate Winslet and Gloria Stuart delivered Oscar-nominated performances.  Overlooked, but equally potent was Billy Zane in a well-calibrated role.  However, Leonardo DiCaprio is just there it seems.  His character has mindless dialogue that does become tiring at times.  Despite that small problem it is not enough to keep ""Titanic"" from easily being one of the best films of the 1990s.  5 stars out of 5.",/review/rw0436929/?ref_=tt_urv
21 November 2002,myftiu71,," What's the big deal? ... and I hate Celine Dion
","OK I guess, but nothing special.",/review/rw0436929/?ref_=tt_urv
12 July 2007,Atreyu_II,6," The ""unsinkable"" ship that was destined to sink
","""Titanic"" is not only the most famous disaster film of all time, but also one of the most popular movies ever, not to mention that it achieved the rare glory of wining 11 Academy Oscars. Many ""Titanic"" films were made during the 20th century, but the famous James Cameron film from 1997 is the most well known.",/review/rw0436929/?ref_=tt_urv
27 November 2000,kenandraf,10," Bad start,then gets much better
","The start was very Disney like.Very bad dialogue and very condescending.But I was patient and I found the movie turning into gold with every passing minute starting with the scene where Leonardo was dining with the rich people,then from then on the film just kept impressing me.The movie started loosing it's Disney compromises with every minute passing.This movie could have been perfect with a better start,particularly with the dialogue.But after all the positive things this movie has shown,it has my blessings as a bonafide classic.Very depressing though.Very sad story but that was intended and the love story had it's power thru the tragedies around it.One would expect tragedy with a movie regarding this sort of historical disaster anyhow.It reminds me of another romantic movie with a very tragic ending that I love which is ""A Place In The Sun"" with Elizabeth Taylor and Montgomery Clift.But I accepted the tragic end of that one becouse it was made clear that Clift confessed to murder in one form or another.But Leonardo in this movie was such a gallant heroic young man that it depresses us to see him end that way.I'm not a nut for depressing romantic movies but I can appreciate them.This movie won me in the end.It also had one of the most suspensefull scenes I have ever seen.I was literally sweating and could hardly contain myself when Leonardo was being rescued from those handcuffs!This movie had that classic magic indeed.........",/review/rw0436929/?ref_=tt_urv
30 September 2012,gavin-thelordofthefu-48-460297,8," Not exactly excellent, but a beautifully moving and epic film
","Back at the 90s when I was a little child, I loved all of the films that came out at the time, but I never heard of James Cameron before until at 2009, when that guy made his sci-fi epic ""Avatar"", I saw it and loved it as much as anyone else despite it's flawed story (loved the concept, by the way) and considered one of the best movies James Cameron has ever made since the first two Terminator movies (I've watched them and I thought they were completely epic) and Aliens. So, I decided to watch this on a VHS copy that I used to have until it vanished and I was officially moved by it.",/review/rw0436929/?ref_=tt_urv
27 July 2020,georgefox-06333,10," Why they don't produce good movies anymore?
",This is a great movie from beginning to end. Everyone in it is fabulous. I'm not a movie person but I thought the cinematography and the cameras were brilliant. The story shocks you in a way because it is a real story but it is well written and directed. Please bring back these kind of movies to the theaters.,/review/rw0436929/?ref_=tt_urv
11 April 2002,Agent10,1," I seem to be the only who hated this poor excuse of a film
","Titanic opened on the day of birth, and my birthdays have progressively gotten worse since that day. To me, Titanic presents a myriad of raw anger and spite. I could bash this movie for years. and my insults would never cease. From the improbable story line, to the putrid acting performance by Leo has made this movie a bane of existence.",/review/rw0436929/?ref_=tt_urv
29 July 2020,zohomanbun,10," This is the third time I watch this.
","This movie has everything you ask for in a movie. Drama, Suspense, good story, great performances, ti looks awesome, the fx are perfect for its time. What else do you want?",/review/rw0436929/?ref_=tt_urv
10 July 2006,MovieAddict2016,8," The Most Loathed Film Of All-Time
","I gave this film a bad review on IMDb in 2002. I deleted my review today - mainly because I don't agree with it anymore. In fact, I'm not so sure I totally agreed with it when I wrote it. I felt an obligation to hate this movie because people who like it are typically made fun of. But I have to admit: I _do_ like it. ",/review/rw0436929/?ref_=tt_urv
31 August 2006,RJBurke1942,5," Commercially, a titanic success, great direction, but...
","Before this film, the director, James Cameron was best known for action thrillers such as Terminator, Aliens, The Abyss and True Lies  all of which delivered the goods for action fans. After sitting through Titanic, however, I think he should have stayed with the true action-thriller genre, because when you mix genres, you can get mixed results. And, in this case, it shows...",/review/rw0436929/?ref_=tt_urv
28 April 2021,BrnzReviews,10," Titanic Is A Beautiful True Story.
","This story is the only one that can share the words interesting and sad, as for the movie its amazing. I would definately recommend checking this movie out it is a sad one but does have some incredible moments.",/review/rw0436929/?ref_=tt_urv
25 June 2014,Rainey-Dawn,6," Not As Good As I Was Hoping
","Titanic was not as good as I was hoping it to be.... I was disappointed in the film. I want to like this film because Leonardo DiCaprio is in the film because I like him - he's a great actor! But I could not get past the fictional romance the movie was focused on. I was hoping for more of a documentary type of a film but, alas, it was not so.",/review/rw0436929/?ref_=tt_urv
25 November 2018,ThunderKing6,6," ICEBERG Ahead?
",This movie is about a love story that ends by the hands of an evil iceberg.,/review/rw0436929/?ref_=tt_urv
3 February 2021,thoughtso,10," forever my favorite movie
","This movie has always brought tears to my eyes no matter how many times i watch it, upset they took it off netflix.",/review/rw0436929/?ref_=tt_urv
3 January 1999,Vegie,1," Why pay 9 bucks to see a three hour film you know the ending to?
","I must've been drunk. The acting is wooden, the character development almost non-existent and the music irritating(I HATE Celine Dion). The FX are great, but who cares?. Of the cast, Leo has one good moment at the end, but it drags on. Kate looks terrible in her costumes, but it's nice to see she's not a twig. Pity she can't act. Billy Zane has seldom shown restraint, and this film is no exception. Oscar winner Kathy Bates, however is solid as an iceberg...er...rock as the ""unsinkable"" Molly Brown, but she can't save it. Jim Cameron has been responsible for many screen classics, but this isn't one of 'em. The dialogue is extremely funny. To give you an indication of how much I luuurrvved this film, the Federal election was on at the same time, and I decided to watch a bit of that!Would I have enjoyed it more on the big screen?Dialogue and characterisation is no different at the cinemas. The worst academy award nominated film of the year, but that's not saying much.",/review/rw0436929/?ref_=tt_urv
10 February 2019,ytpakkys,10," Timeless Magnificence
","It's been a long time since I last watched Titanic. I remembered some questionable dialogues and scenes from the last time I watched but what I had missed was something I had forgotten. The true essence of Titanic. The unending love for the story told in a way it was told. For another eight years, I was ignorant to it.
I recently saw a clip of Titanic which got me pumped to watch it again. I started watching with my brother who never liked Titanic for reasons I couldn't understand.
This time, not only did I remember what I missed, I felt the love with which it was made. Such magnificence. The story, style, chemistry of the actors and the characters being played, direction, score. Everything blended together to show why Titanic was ever popular! By the end of it, I was almost in tears with even the one watching with me praising it. And I finally witnessed what I was missing... Titanic. The way the story is told to eventually end on a note which would bring anyone to tears. It's perfection and to describe my experience in words in really difficult. I was enchanted, happy, sad and whatnot!
This is a timeless masterpiece and will continue to be for all times to come.",/review/rw0436929/?ref_=tt_urv
31 August 2000,FlickJunkie-2,9," A colossal filmmaking achievement
","At over $1.8 Billion worldwide (excluding rentals), `Titanic' is the most commercially successful film of all time.  That is double the next highest grossing film (Star Wars: The Phantom Menace).  Nominated for 14 Academy Awards, it won 11 including best picture in 1998.  Everything about this film was big.  It ran over 3 hours and had a budget of $200 million which is larger than the U.S. box office for all but 30 movies in the history of filmmaking.  This was a TITANIC film in every sense of the word.  But, was it any good?  Well, actually it was!",/review/rw0436929/?ref_=tt_urv
23 October 2011,ElMaruecan82,9," At least, ""Titanic"" will never sink ... into oblivion ...
","""Titanic"" was the cinematic phenomenon of the 90's and the worldwide highest grossing film of all time before being dethroned by ""Avatar"", from James Cameron (the only director who could ever beat James Cameron in the box-office). Now, ""Titanic"" has become the quintessential cool-to-hate film, hence one of the most controversial Best Picture winners, which is surprising because if anything, the movie screams 'Best Picture'. ",/review/rw0436929/?ref_=tt_urv
29 July 1998,Cal-5,9," An incredibly beautiful film
","In Titanic the story is secondary to the film's fantastic photography and incredible visual effects. Titanic is easily one the most beautifully photographed films ever. While the story is rather slow in the beginning, it more than makes up for it in the last half of the film with the sinking of Titanic. Leonardo DiCaprio delivers the best performance in the film, while Kate Winslet does a good job with the little bit her character is given.",/review/rw0436929/?ref_=tt_urv
11 October 2018,andrea-brianna91,10," My favorite movie
","This movie is my number one favorite of all time. The acting, production, music, story, special effects... I could just talk all day about everything that makes this movie amazing. I've seen it so many times that I know every line. I love Jack and Rose and their chemistry and how their lives intertwine and change each other's. Just definitely a movie that can't be topped!",/review/rw0436929/?ref_=tt_urv
29 July 1998,Chris-13,10," Movie of the year
","Yes, it's the best movie of 1997. Great special effects, great actor direction, great actors, great..., great...., When a movie combine comedy, action, romance and spectacular effects, it's a blockbuster.",/review/rw0436929/?ref_=tt_urv
12 February 2023,Aydonis1981,9," Fabulous direction by James Cameron
",Just saw 'Titanic 3D' in the cinema (IMAX)...,/review/rw0436929/?ref_=tt_urv
25 June 2023,Mike_Devine,8," Holds up better than its namesake
","It's fair to say that 'Titanic' has forever earned its place in cinematic history. From its gripping, timeless subject matter to its decade-plus run as the highest-grossing film of all time, the James Cameron behemoth as indelibly left a mark on pop culture.",/review/rw0436929/?ref_=tt_urv
24 December 2000,ween-3,7," ""You're gonna need a bigger boat"". (see Jaws infra)
","It's almost too easy to bash this film. So I'll just paraphrase what James Cameron himself said on TV one night about the ""pitch"" meeting for the film...""I got an idea for a film about a boat. It's about 3 hours long and nothing much is gonna happen for about 2 1/2 hours. Then everbody dies and there's no chance for a sequel. And by the way..it's gonna cost you about $200 million to make it. Whaddya think, guys?""",/review/rw0436929/?ref_=tt_urv
14 October 2007,bob the moo,," Lacks convincing dialogue, performances and narrative leaving the CGI, which is impressive but is dating already
","Rose DeWitt Bukater is a beautiful young woman, travelling to America to be married to the dashing cad that is Caledon Hockley. Jack Dawson is a poor Irish kid with little hope of getting to the land of plenty  until, that is, he wins tickets onto a ship making that very crossing in mere minutes. Jack and his friend rush onto the boat and find themselves in 3rd class with all the rest of the poor people. Meanwhile, on the upper decks, the rich enjoy the space and pleasure that comes with privilege but yet Rose feels little happiness about her loveless prospects. A chance meeting between Jack and Rose sees them fall into a passionate instant love affair but time will show them that the class divide between them is really the least of their concerns.",/review/rw0436929/?ref_=tt_urv
24 January 1999,CuriosityKilledShawn,8," Too big to fail.
","Titanic wasn't the first attempt at turning the sinking of the big boat into a theatrical epic, but it's by far the best and will never, ever be bettered. Cameron's minute attention to detail, commitment to realism, and epic vision are light years ahead of the German Propaganda version, a Night to Remember (where the ship sinks whole), the dull Catherine Zeta Jones version, or the tawdry ITV mini-series.",/review/rw0436929/?ref_=tt_urv
9 November 2007,FilmFanInTheHouse,10," An Amazing Emotional Example of Good Film-making
","Titanic (1997, Dir. James Cameron) Brock Lovett whilst investigating the wreckage of the Titanic, when he discovers a diamond, known as 'The Heart of the Ocean', as well as a drawn picture of a woman. An old lady contacts Lovett, claiming that she is the woman in the picture. What follows is a breathtaking story of Rose DeWitt Bukater on board the Titanic. On board she meets a poor boy named Jack Dawson who both fall for each other. Day's later, they both must try to survive when the great ship hits an iceberg and goes down deep into the ocean.",/review/rw0436929/?ref_=tt_urv
15 January 2000,Op_Prime,1," Star Trek 5 is more enjoyable
","Yeah, you heard me. The worst Star Trek movie ever made is more fun to watch than this over rated piece of garbage. It is a disaster flick. Nothing more. Acting is horrible, with exception of Billy Zane who is able to do a decent job. The special effects are the only thing going for this film. I normally enjoy movies from James Cameron (Aliens, Terminator) but I found this to be horrible. And by the way, DiCaprio can't act and that's why he didn't get an Oscar for this slop. Avoid this movie at all costs and go see with entertainment value.",/review/rw0436929/?ref_=tt_urv
12 October 2012,ckinnair205,10," Incredible
","Titanic is exceptional. This is what a real film is all about. The love story topped the icing on the cake for me, It's increasingly sad and all the while you still know what's the come. It's a real treat to be able to watch, the theme of the film is self explanatory; however there is so much to it. Regardless whether the love story is true or not, it doesn't matter because without this it would not be as emotionally galvanising as it is. It's astounding. It's obvious that Jack dies at the end and Rose is very upset. It's a brilliant film, def a classic! Highly recommended to anyone looking for something to weep at for days! Enjoy.",/review/rw0436929/?ref_=tt_urv
